,last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,last_name.1,first_name.1,middle_name.1,suffix.1,nickname.1,full_name.1,birthday.1,gender.1,type.1,state.1,district.1,senate_class.1,party.1,url.1,address.1,phone.1,contact_form.1,rss_url.1,twitter.1,facebook.1,youtube.1,youtube_id.1,bioguide_id.1,thomas_id.1,opensecrets_id.1,lis_id.1,fec_ids.1,cspan_id.1,govtrack_id.1,votesmart_id.1,ballotpedia_id.1,washington_post_id.1,icpsr_id.1,wikipedia_id.1
423,Reschenthaler,Guy,,,,Guy Reschenthaler,1983-04-17,M,rep,PA,14.0,,Republican,https://reschenthaler.house.gov,409 Cannon House Office Building Washington DC 20515-3814,202-225-2065,,,GReschenthaler,,,,R000610,,N00041871,,H8PA18199,,412813,166004.0,Guy Reschenthaler,,21956.0,Guy Reschenthaler,Reschenthaler,Guy,,,,Guy Reschenthaler,1983-04-17,M,rep,PA,14.0,,Republican,https://reschenthaler.house.gov,409 Cannon House Office Building Washington DC 20515-3814,202-225-2065,,,GReschenthaler,,,,R000610,,N00041871,,H8PA18199,,412813,166004.0,Guy Reschenthaler,,21956.0,Guy Reschenthaler
424,Timmons,William,R.,,,William R. Timmons IV,1984-04-30,M,rep,SC,4.0,,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,,,,T000480,,N00042715,,H8SC04250,,412815,168923.0,William Timmons,,21974.0,William Timmons,Timmons,William,R.,,,William R. Timmons IV,1984-04-30,M,rep,SC,4.0,,Republican,https://timmons.house.gov,267 Cannon House Office Building Washington DC 20515-4004,202-225-6030,,,RepTimmons,,,,T000480,,N00042715,,H8SC04250,,412815,168923.0,William Timmons,,21974.0,William Timmons
425,Johnson,Dusty,,,,Dusty Johnson,1976-09-30,M,rep,SD,0.0,,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,,,,J000301,,N00040559,,H8SD01055,,412816,48307.0,Dusty Johnson,,21935.0,Dusty Johnson,Johnson,Dusty,,,,Dusty Johnson,1976-09-30,M,rep,SD,0.0,,Republican,https://dustyjohnson.house.gov,1714 Longworth House Office Building Washington DC 20515-4100,202-225-2801,,,RepDustyJohnson,,,,J000301,,N00040559,,H8SD01055,,412816,48307.0,Dusty Johnson,,21935.0,Dusty Johnson
426,Burchett,Tim,,,,Tim Burchett,1964-08-25,M,rep,TN,2.0,,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,,RepTimBurchett,,,,B001309,,N00041594,,H8TN02119,,412817,24379.0,Tim Burchett,,21905.0,Tim Burchett,Burchett,Tim,,,,Tim Burchett,1964-08-25,M,rep,TN,2.0,,Republican,https://burchett.house.gov,1122 Longworth House Office Building Washington DC 20515-4202,202-225-5435,,,RepTimBurchett,,,,B001309,,N00041594,,H8TN02119,,412817,24379.0,Tim Burchett,,21905.0,Tim Burchett
427,Rose,John,W.,,,John Rose,1965-02-23,M,rep,TN,6.0,,Republican,https://johnrose.house.gov,1124 Longworth House Office Building Washington DC 20515-4206,202-225-4231,,,RepJohnRose,,,,R000612,,N00041599,,H8TN06094,,412818,180452.0,John Rose (Tennessee),,21959.0,John Rose (Tennessee politician),Rose,John,W.,,,John Rose,1965-02-23,M,rep,TN,6.0,,Republican,https://johnrose.house.gov,1124 Longworth House Office Building Washington DC 20515-4206,202-225-4231,,,RepJohnRose,,,,R000612,,N00041599,,H8TN06094,,412818,180452.0,John Rose (Tennessee),,21959.0,John Rose (Tennessee politician)
428,Green,Mark,E.,,,Mark E. Green,1964-11-08,M,rep,TN,7.0,,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,,RepMarkGreen,,,,G000590,,N00041873,,H8TN07076,,412819,139030.0,Mark Green (Tennessee),,21926.0,Mark E. Green,Green,Mark,E.,,,Mark E. Green,1964-11-08,M,rep,TN,7.0,,Republican,https://markgreen.house.gov,2446 Rayburn House Office Building Washington DC 20515-4207,202-225-2811,,,RepMarkGreen,,,,G000590,,N00041873,,H8TN07076,,412819,139030.0,Mark Green (Tennessee),,21926.0,Mark E. Green
429,Crenshaw,Dan,,,,Dan Crenshaw,1984-03-14,M,rep,TX,2.0,,Republican,https://crenshaw.house.gov,413 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,,,,C001120,,N00042224,,H8TX02166,,412820,177270.0,Daniel Crenshaw,,21911.0,Dan Crenshaw,Crenshaw,Dan,,,,Dan Crenshaw,1984-03-14,M,rep,TX,2.0,,Republican,https://crenshaw.house.gov,413 Cannon House Office Building Washington DC 20515-4302,202-225-6565,,,RepDanCrenshaw,,,,C001120,,N00042224,,H8TX02166,,412820,177270.0,Daniel Crenshaw,,21911.0,Dan Crenshaw
430,Taylor,Van,,,,Van Taylor,1972-08-01,M,rep,TX,3.0,,Republican,https://vantaylor.house.gov,1404 Longworth House Office Building Washington DC 20515-4303,202-225-4201,,,RepVanTaylor,,,,T000479,,N00027709,,H8TX03123,,412821,147737.0,Van Taylor,,21973.0,Van Taylor,Taylor,Van,,,,Van Taylor,1972-08-01,M,rep,TX,3.0,,Republican,https://vantaylor.house.gov,1404 Longworth House Office Building Washington DC 20515-4303,202-225-4201,,,RepVanTaylor,,,,T000479,,N00027709,,H8TX03123,,412821,147737.0,Van Taylor,,21973.0,Van Taylor
431,Gooden,Lance,,,,Lance Gooden,1982-12-01,M,rep,TX,5.0,,Republican,https://gooden.house.gov,1722 Longworth House Office Building Washington DC 20515-4305,202-225-3484,,,,,,,G000589,,N00042237,,H8TX05144,,412822,177282.0,Lance Gooden,,21925.0,Lance Gooden,Gooden,Lance,,,,Lance Gooden,1982-12-01,M,rep,TX,5.0,,Republican,https://gooden.house.gov,1722 Longworth House Office Building Washington DC 20515-4305,202-225-3484,,,,,,,G000589,,N00042237,,H8TX05144,,412822,177282.0,Lance Gooden,,21925.0,Lance Gooden
432,Fletcher,Lizzie,,,,Lizzie Fletcher,1975-02-13,F,rep,TX,7.0,,Democrat,https://fletcher.house.gov,119 Cannon House Office Building Washington DC 20515-4307,202-225-2571,,,RepFletcher,,,,F000468,,N00041194,,H8TX07140,,412824,177031.0,Lizzie Pannill Fletcher,,21919.0,Lizzie Fletcher,Fletcher,Lizzie,,,,Lizzie Fletcher,1975-02-13,F,rep,TX,7.0,,Democrat,https://fletcher.house.gov,119 Cannon House Office Building Washington DC 20515-4307,202-225-2571,,,RepFletcher,,,,F000468,,N00041194,,H8TX07140,,412824,177031.0,Lizzie Pannill Fletcher,,21919.0,Lizzie Fletcher
433,Escobar,Veronica,,,,Veronica Escobar,1969-09-15,F,rep,TX,16.0,,Democrat,https://escobar.house.gov,1505 Longworth House Office Building Washington DC 20515-4316,202-225-4831,,,RepEscobar,,,,E000299,,N00041702,,H8TX16109,,412825,99345.0,Veronica Escobar,,21917.0,Veronica Escobar,Escobar,Veronica,,,,Veronica Escobar,1969-09-15,F,rep,TX,16.0,,Democrat,https://escobar.house.gov,1505 Longworth House Office Building Washington DC 20515-4316,202-225-4831,,,RepEscobar,,,,E000299,,N00041702,,H8TX16109,,412825,99345.0,Veronica Escobar,,21917.0,Veronica Escobar
434,Roy,Chip,,,,Chip Roy,1972-08-07,M,rep,TX,21.0,,Republican,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,,,RepChipRoy,,,,R000614,,N00042268,,H8TX21307,,412826,177319.0,Chip Roy,,21961.0,Chip Roy,Roy,Chip,,,,Chip Roy,1972-08-07,M,rep,TX,21.0,,Republican,https://roy.house.gov,1005 Longworth House Office Building Washington DC 20515-4321,202-225-4236,,,RepChipRoy,,,,R000614,,N00042268,,H8TX21307,,412826,177319.0,Chip Roy,,21961.0,Chip Roy
435,Garcia,Sylvia,R.,,,Sylvia R. Garcia,1950-09-06,F,rep,TX,29.0,,Democrat,https://sylviagarcia.house.gov,1620 Longworth House Office Building Washington DC 20515-4329,202-225-1688,,,RepSylviaGarcia,,,,G000587,,N00042282,,H8TX29052,,412827,49734.0,Sylvia Garcia,,21922.0,Sylvia Garcia,Garcia,Sylvia,R.,,,Sylvia R. Garcia,1950-09-06,F,rep,TX,29.0,,Democrat,https://sylviagarcia.house.gov,1620 Longworth House Office Building Washington DC 20515-4329,202-225-1688,,,RepSylviaGarcia,,,,G000587,,N00042282,,H8TX29052,,412827,49734.0,Sylvia Garcia,,21922.0,Sylvia Garcia
436,Allred,Colin,Z.,,,Colin Z. Allred,1983-04-15,M,rep,TX,32.0,,Democrat,https://allred.house.gov,114 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,RepColinAllred,,,,A000376,,N00040989,,H8TX32098,,412828,177357.0,Colin Allred,,21900.0,Colin Allred,Allred,Colin,Z.,,,Colin Z. Allred,1983-04-15,M,rep,TX,32.0,,Democrat,https://allred.house.gov,114 Cannon House Office Building Washington DC 20515-4332,202-225-2231,,,RepColinAllred,,,,A000376,,N00040989,,H8TX32098,,412828,177357.0,Colin Allred,,21900.0,Colin Allred
437,Luria,Elaine,G.,,,Elaine G. Luria,1975-08-15,F,rep,VA,2.0,,Democrat,https://luria.house.gov,412 Cannon House Office Building Washington DC 20515-4602,202-225-4215,,,RepElaineLuria,,,,L000591,,N00042293,,H8VA02111,,412830,179677.0,Elaine Luria,,21941.0,Elaine Luria,Luria,Elaine,G.,,,Elaine G. Luria,1975-08-15,F,rep,VA,2.0,,Democrat,https://luria.house.gov,412 Cannon House Office Building Washington DC 20515-4602,202-225-4215,,,RepElaineLuria,,,,L000591,,N00042293,,H8VA02111,,412830,179677.0,Elaine Luria,,21941.0,Elaine Luria
438,Cline,Ben,,,,Ben Cline,1972-02-29,M,rep,VA,6.0,,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,,,,C001118,,N00042296,,H8VA06104,,412832,50959.0,Ben Cline,,21908.0,Ben Cline,Cline,Ben,,,,Ben Cline,1972-02-29,M,rep,VA,6.0,,Republican,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,,,,C001118,,N00042296,,H8VA06104,,412832,50959.0,Ben Cline,,21908.0,Ben Cline
439,Spanberger,Abigail,Davis,,,Abigail Davis Spanberger,1979-08-07,F,rep,VA,7.0,,Democrat,https://spanberger.house.gov,1431 Longworth House Office Building Washington DC 20515-4607,202-225-2815,,,RepSpanberger,,,,S001209,,N00041418,,H8VA07094,,412833,179682.0,Abigail Spanberger,,21966.0,Abigail Spanberger,Spanberger,Abigail,Davis,,,Abigail Davis Spanberger,1979-08-07,F,rep,VA,7.0,,Democrat,https://spanberger.house.gov,1431 Longworth House Office Building Washington DC 20515-4607,202-225-2815,,,RepSpanberger,,,,S001209,,N00041418,,H8VA07094,,412833,179682.0,Abigail Spanberger,,21966.0,Abigail Spanberger
440,Wexton,Jennifer,,,,Jennifer Wexton,1968-05-27,F,rep,VA,10.0,,Democrat,https://wexton.house.gov,1217 Longworth House Office Building Washington DC 20515-4610,202-225-5136,,,RepWexton,,,,W000825,,N00041002,,H8VA10106,,412834,147013.0,Jennifer Wexton,,21983.0,Jennifer Wexton,Wexton,Jennifer,,,,Jennifer Wexton,1968-05-27,F,rep,VA,10.0,,Democrat,https://wexton.house.gov,1217 Longworth House Office Building Washington DC 20515-4610,202-225-5136,,,RepWexton,,,,W000825,,N00041002,,H8VA10106,,412834,147013.0,Jennifer Wexton,,21983.0,Jennifer Wexton
441,Schrier,Kim,,,,Kim Schrier,1968-08-23,F,rep,WA,8.0,,Democrat,https://schrier.house.gov,1123 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,,RepKimSchrier,,,,S001216,,N00041606,,H8WA08189,,412835,181124.0,Kim Schrier,,21962.0,Kim Schrier,Schrier,Kim,,,,Kim Schrier,1968-08-23,F,rep,WA,8.0,,Democrat,https://schrier.house.gov,1123 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,,RepKimSchrier,,,,S001216,,N00041606,,H8WA08189,,412835,181124.0,Kim Schrier,,21962.0,Kim Schrier
442,Steil,Bryan,,,,Bryan Steil,1981-03-30,M,rep,WI,1.0,,Republican,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,,RepBryanSteil,,,,S001213,,N00043379,,H8WI01156,,412836,181289.0,Bryan Steil,,21970.0,Bryan Steil,Steil,Bryan,,,,Bryan Steil,1981-03-30,M,rep,WI,1.0,,Republican,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,,RepBryanSteil,,,,S001213,,N00043379,,H8WI01156,,412836,181289.0,Bryan Steil,,21970.0,Bryan Steil
443,Miller,Carol,D.,,,Carol D. Miller,1950-11-04,F,rep,WV,3.0,,Republican,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4803,202-225-3452,,,RepCarolMiller,,,,M001205,,N00041542,,H8WV03097,,412837,52123.0,Carol Miller (West Virginia),,21946.0,Carol Miller (politician),Miller,Carol,D.,,,Carol D. Miller,1950-11-04,F,rep,WV,3.0,,Republican,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4803,202-225-3452,,,RepCarolMiller,,,,M001205,,N00041542,,H8WV03097,,412837,52123.0,Carol Miller (West Virginia),,21946.0,Carol Miller (politician)
444,Scott,Rick,,,,Rick Scott,1952-12-01,M,sen,FL,,1.0,Republican,https://www.rickscott.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact/contact,,SenRickScott,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,S001217,,N00043290,S404,S8FL00273,,412838,124204.0,Rick Scott,,41903.0,Rick Scott,Scott,Rick,,,,Rick Scott,1952-12-01,M,sen,FL,,1.0,Republican,https://www.rickscott.senate.gov,502 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact/contact,,SenRickScott,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,S001217,,N00043290,S404,S8FL00273,,412838,124204.0,Rick Scott,,41903.0,Rick Scott
445,Braun,Mike,,,,Mike Braun,1954-03-24,M,sen,IN,,1.0,Republican,https://www.braun.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,S8IN00171,,412839,148564.0,Mike Braun,,41900.0,Mike Braun,Braun,Mike,,,,Mike Braun,1954-03-24,M,sen,IN,,1.0,Republican,https://www.braun.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,S8IN00171,,412839,148564.0,Mike Braun,,41900.0,Mike Braun
446,Hawley,Joshua,,,Josh,Josh Hawley,1979-12-31,M,sen,MO,,1.0,Republican,https://www.hawley.senate.gov,115 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,,,,H001089,,N00041620,S399,S8MO00160,,412840,169716.0,Josh Hawley,,41901.0,Josh Hawley,Hawley,Joshua,,,Josh,Josh Hawley,1979-12-31,M,sen,MO,,1.0,Republican,https://www.hawley.senate.gov,115 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,,,,H001089,,N00041620,S399,S8MO00160,,412840,169716.0,Josh Hawley,,41901.0,Josh Hawley
447,Romney,Mitt,,,,Mitt Romney,1947-03-12,M,sen,UT,,1.0,Republican,https://www.romney.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5251,https://www.romney.senate.gov/contact-senator-romney,,SenatorRomney,,,,R000615,,N00000286,S401,"S8UT00176,S4MA00143",,412841,21942.0,Mitt Romney,,41902.0,Mitt Romney,Romney,Mitt,,,,Mitt Romney,1947-03-12,M,sen,UT,,1.0,Republican,https://www.romney.senate.gov,354 Russell Senate Office Building Washington DC 20510,202-224-5251,https://www.romney.senate.gov/contact-senator-romney,,SenatorRomney,,,,R000615,,N00000286,S401,"S8UT00176,S4MA00143",,412841,21942.0,Mitt Romney,,41902.0,Mitt Romney
448,Golden,Jared,Forrest,,,Jared F. Golden,1982-07-25,M,rep,ME,2.0,,Democrat,https://golden.house.gov,1222 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,,RepGolden,,,,G000592,,N00041668,,H8ME02185,,412842,151420.0,Jared Golden,,21923.0,Jared Golden,Golden,Jared,Forrest,,,Jared F. Golden,1982-07-25,M,rep,ME,2.0,,Democrat,https://golden.house.gov,1222 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,,RepGolden,,,,G000592,,N00041668,,H8ME02185,,412842,151420.0,Jared Golden,,21923.0,Jared Golden
449,Keller,Fred,,,,Fred Keller,1965-10-23,M,rep,PA,12.0,,Republican,https://keller.house.gov,1717 Longworth House Office Building Washington DC 20515-3812,202-225-3731,,,RepFredKeller,CongressmanFredKeller,,UC_IluBx9m7HWoNhEYSoPQNQ,K000395,,N00044065,,H0PA12181,,412843,119553.0,,,21985.0,Fred Keller (politician),Keller,Fred,,,,Fred Keller,1965-10-23,M,rep,PA,12.0,,Republican,https://keller.house.gov,1717 Longworth House Office Building Washington DC 20515-3812,202-225-3731,,,RepFredKeller,CongressmanFredKeller,,UC_IluBx9m7HWoNhEYSoPQNQ,K000395,,N00044065,,H0PA12181,,412843,119553.0,,,21985.0,Fred Keller (politician)
450,Bishop,Dan,,,,Dan Bishop,1964-07-01,M,rep,NC,9.0,,Republican,https://danbishop.house.gov,1207 Longworth House Office Building Washington DC 20515-3309,202-225-1976,,,RepDanBishop,repdanbishop,,,B001311,,N00044335,,H0NC09187,,412844,92423.0,Dan Bishop,,21986.0,Dan Bishop,Bishop,Dan,,,,Dan Bishop,1964-07-01,M,rep,NC,9.0,,Republican,https://danbishop.house.gov,1207 Longworth House Office Building Washington DC 20515-3309,202-225-1976,,,RepDanBishop,repdanbishop,,,B001311,,N00044335,,H0NC09187,,412844,92423.0,Dan Bishop,,21986.0,Dan Bishop
451,Murphy,Gregory,Francis,,,Gregory F. Murphy,1963-03-05,M,rep,NC,3.0,,Republican,https://gregmurphy.house.gov,313 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,RepGregMurphy,,,M001210,,N00044027,,H0NC03172,,412845,166135.0,Gregory Murphy,,21987.0,Greg Murphy (politician),Murphy,Gregory,Francis,,,Gregory F. Murphy,1963-03-05,M,rep,NC,3.0,,Republican,https://gregmurphy.house.gov,313 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,RepGregMurphy,,,M001210,,N00044027,,H0NC03172,,412845,166135.0,Gregory Murphy,,21987.0,Greg Murphy (politician)
452,Mfume,Kweisi,,,,Kweisi Mfume,1948-10-24,M,rep,MD,7.0,,Democrat,https://mfume.house.gov,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,,RepKweisiMfume,RepKweisiMfume,,,M000687,798.0,N00001799,,"S6MD03185,H6MD07020,H0MD07114",,407672,,,,15433.0,Kweisi Mfume,Mfume,Kweisi,,,,Kweisi Mfume,1948-10-24,M,rep,MD,7.0,,Democrat,https://mfume.house.gov,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,,RepKweisiMfume,RepKweisiMfume,,,M000687,798.0,N00001799,,"S6MD03185,H6MD07020,H0MD07114",,407672,,,,15433.0,Kweisi Mfume
453,Tiffany,Thomas,P.,,,Thomas P. Tiffany,1957-12-30,M,rep,WI,7.0,,Republican,https://tiffany.house.gov,1719 Longworth House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,,,,T000165,,N00045307,,H0WI07101,,456791,,Tom Tiffany,,,Tom Tiffany,Tiffany,Thomas,P.,,,Thomas P. Tiffany,1957-12-30,M,rep,WI,7.0,,Republican,https://tiffany.house.gov,1719 Longworth House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,,,,T000165,,N00045307,,H0WI07101,,456791,,Tom Tiffany,,,Tom Tiffany
454,Garcia,Mike,,,,Mike Garcia,1976-04-24,M,rep,CA,25.0,,Republican,https://mikegarcia.house.gov,1535 Longworth House Office Building Washington DC 20515-0525,202-225-1956,,,RepMikeGarcia,RepMikeGarcia,,,G000061,,N00044298,,H0CA25105,,456792,,Mike Garcia,,,Mike Garcia (politician),Garcia,Mike,,,,Mike Garcia,1976-04-24,M,rep,CA,25.0,,Republican,https://mikegarcia.house.gov,1535 Longworth House Office Building Washington DC 20515-0525,202-225-1956,,,RepMikeGarcia,RepMikeGarcia,,,G000061,,N00044298,,H0CA25105,,456792,,Mike Garcia,,,Mike Garcia (politician)
455,Jacobs,Chris,,,,Chris Jacobs,1966-11-28,M,rep,NY,27.0,,Republican,https://jacobs.house.gov,214 Cannon House Office Building Washington DC 20515-3227,202-225-5265,,,RepJacobs,,,,J000020,,N00044575,,H0NY27090,,456793,,Christopher Jacobs,,,Chris Jacobs (politician),Jacobs,Chris,,,,Chris Jacobs,1966-11-28,M,rep,NY,27.0,,Republican,https://jacobs.house.gov,214 Cannon House Office Building Washington DC 20515-3227,202-225-5265,,,RepJacobs,,,,J000020,,N00044575,,H0NY27090,,456793,,Christopher Jacobs,,,Chris Jacobs (politician)
456,Kelly,Mark,,,,Mark Kelly,1964-02-21,M,sen,AZ,,3.0,Democrat,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,,456794,,Mark Kelly,,,Mark Kelly,Kelly,Mark,,,,Mark Kelly,1964-02-21,M,sen,AZ,,3.0,Democrat,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov,,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,,456794,,Mark Kelly,,,Mark Kelly
457,Lummis,Cynthia,M.,,,Cynthia M. Lummis,1954-09-10,F,sen,WY,,2.0,Republican,https://www.lummis.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,1960.0,N00029788,S410,"H8WY00148,S0WY00137",1031365.0,412294,15546.0,Cynthia Lummis,,20953.0,Cynthia Lummis,Lummis,Cynthia,M.,,,Cynthia M. Lummis,1954-09-10,F,sen,WY,,2.0,Republican,https://www.lummis.senate.gov,124 Russell Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,1960.0,N00029788,S410,"H8WY00148,S0WY00137",1031365.0,412294,15546.0,Cynthia Lummis,,20953.0,Cynthia Lummis
458,Issa,Darrell,E.,,,Darrell Issa,1953-11-01,M,rep,CA,50.0,,Republican,https://issa.house.gov,2300 Rayburn House Office Building Washington DC 20515-0550,202-225-5672,,http://issa.house.gov/feed/,repdarrellissa,,,,I000056,1640.0,N00007017,,"H0CA48024,S8CA00135",90066.0,400196,16553.0,Darrell Issa,,20107.0,Darrell Issa,Issa,Darrell,E.,,,Darrell Issa,1953-11-01,M,rep,CA,50.0,,Republican,https://issa.house.gov,2300 Rayburn House Office Building Washington DC 20515-0550,202-225-5672,,http://issa.house.gov/feed/,repdarrellissa,,,,I000056,1640.0,N00007017,,"H0CA48024,S8CA00135",90066.0,400196,16553.0,Darrell Issa,,20107.0,Darrell Issa
459,Sessions,Pete,A.,,,Pete Sessions,1955-03-22,M,rep,TX,17.0,,Republican,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,PeteSessions,,,,S000250,1525.0,N00005681,,H2TX03126,36807.0,400367,288.0,Pete Sessions,,29759.0,Pete Sessions,Sessions,Pete,A.,,,Pete Sessions,1955-03-22,M,rep,TX,17.0,,Republican,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,PeteSessions,,,,S000250,1525.0,N00005681,,H2TX03126,36807.0,400367,288.0,Pete Sessions,,29759.0,Pete Sessions
